"cod_servico";"dia_vencimento";"valor";"plano";"meses_contrato";"equipamento";"qtd_atendimento";"qtd_ordemservico";"cod_cidade";"contrato"
169334;7;139.9;527;8.0;"{""interface"":""gpon-onu_1\/4\/9:3"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""4444m"",""ont_rx_power"":-23.792,""rx_signal"":-19.914}";5;1;890;11
169336;4;139.9;629;8.0;"";2;0;1122;9
169341;5;139.9;4323;8.0;"{""interface"":""gpon-onu_1\/8\/11:2"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1257m""}";9;1;1122;11
169342;5;139.9;4323;8.0;"{""interface"":""gpon-onu_1\/8\/11:20"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1291m""}";14;3;1122;11
169344;5;119.9;1283;8.0;"{""onu_type"":""5506-01-B1""}";28;1;1047;13
169348;6;99.9;4203;8.0;"{""onu_type"":""5506-01-A1""}";4;1;805;11
169349;4;139.9;4326;8.0;"{""interface"":""gpon-onu_1\/2\/5:45"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3192m"",""ont_rx_power"":-24.225,""rx_signal"":-20.91}";11;2;805;11
169351;5;109.9;4283;8.0;"{""interface"":""gpon-onu_1\/4\/10:66"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2410m"",""ont_rx_power"":-26.623,""rx_signal"":-22.924}";8;4;890;11
169352;4;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";10;1;1047;11
169354;6;99.9;1043;8.0;"";5;1;805;9
169355;5;139.9;4286;8.0;"";11;2;890;9
169356;6;139.9;695;8.0;"";2;0;890;9
169357;4;169.9;442;8.0;"";7;3;890;9
169358;4;119.9;1081;8.0;"{""onu_type"":""HG260""}";8;2;805;9
169361;6;139.9;4323;8.0;"";10;2;947;11
169362;4;119.9;4292;8.0;"{""onu_type"":""AN5506-01-A1""}";7;1;805;11
169368;10;139.9;527;8.0;"";17;2;890;11
169369;7;139.9;4204;8.0;"{""interface"":""gpon-onu_1\/12\/5:9"",""onu_type"":""ZTE-F601V6.0\r"",""state"":""working"",""distance"":""2738m""}";18;3;805;11
169371;5;139.9;527;8.0;"";11;1;890;9
169374;4;139.9;695;8.0;"{""onu_type"":""AN5506-01-A1""}";7;1;805;11
169377;9;119.9;4205;8.0;"{""onu_type"":""5506-01-A1""}";7;1;805;11
169379;5;139.9;629;8.0;"{""interface"":""gpon-onu_1\/8\/11:16"",""onu_type"":""ZTE-F601\r"",""state"":""DyingGasp"",""distance"":""1283m""}";16;3;1122;13
169381;6;139.9;629;8.0;"{""onu_type"":""AN5506-01-A1""}";18;2;1122;9
169383;9;139.9;629;8.0;"";9;3;1122;9
169384;9;139.9;4326;8.0;"{""onu_type"":""AN5506-01-A1""}";33;5;805;11
169385;5;139.9;695;8.0;"";5;1;805;9
169386;4;99.9;1042;8.0;"{""onu_type"":""5506-01-A1""}";8;1;805;11
169389;7;139.9;527;8.0;"";10;3;890;9
169391;7;139.9;527;8.0;"";44;2;890;11
169393;7;139.9;527;8.0;"";4;1;890;9
169396;7;139.9;527;8.0;"{""interface"":""gpon-onu_1\/4\/3:44"",""onu_type"":""F670LV1.1.01\r"",""state"":""OffLine"",""distance"":""N\/A"",""ont_rx_power"":0,""rx_signal"":0}";16;1;890;95
169398;7;139.9;527;8.0;"";4;2;890;9
169399;9;169.9;444;8.0;"";4;1;890;9
169403;4;139.9;527;8.0;"{""interface"":""gpon-onu_1\/8\/11:110"",""onu_type"":""BRIGDE\r"",""state"":""working"",""distance"":""8091m"",""ont_rx_power"":-30,""rx_signal"":-25.852}";8;6;890;11
169406;4;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";10;3;805;9
169410;6;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";7;2;805;9
169413;4;139.9;629;8.0;"{""interface"":""gpon-onu_1\/2\/6:78"",""onu_type"":""ZTE-F601\r"",""state"":""DyingGasp"",""distance"":""1062m""}";32;1;1122;11
169414;4;139.9;4286;8.0;"";10;2;890;13
169415;5;139.9;527;8.0;"{""interface"":""gpon-onu_1\/7\/14:25"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""6451m"",""ont_rx_power"":-10.403,""rx_signal"":-23.468}";4;1;890;11
169421;5;139.9;527;8.0;"";6;4;890;9
169422;4;139.9;4286;8.0;"";13;2;890;11
169423;7;119.9;2007;8.0;"{""onu_type"":""5506-01-A1""}";17;3;947;11
169429;5;139.9;4204;8.0;"";4;1;805;9
169436;4;119.9;1001;8.0;"[]";33;6;805;11
169439;7;119.9;4290;8.0;"{""onu_type"":""AN5506-01-A1""}";8;1;1122;11
169444;91;139.9;695;8.0;"{""onu_type"":""HG260""}";30;6;805;11
169449;4;139.9;629;8.0;"";30;2;1122;9
169450;4;83.8;277;8.0;"";7;3;890;11
169451;4;139.9;695;8.0;"{""onu_type"":""AN5506-01-A1""}";9;1;805;11
169452;6;99.9;4203;8.0;"{""onu_type"":""5506-01-A1""}";10;1;805;11
169453;9;139.9;629;8.0;"[]";30;2;1015;95
169454;4;139.9;527;8.0;"{""interface"":""gpon-onu_1\/3\/5:89"",""onu_type"":""F601\r"",""state"":""working"",""distance"":""6310m"",""ont_rx_power"":-28.665,""rx_signal"":-23.872}";2;1;890;11
169456;5;119.9;4292;8.0;"{""interface"":""gpon-onu_1\/13\/12:3"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""6442m"",""ont_rx_power"":-21.611,""rx_signal"":-17.47}";6;2;805;11
169457;5;119.9;2007;8.0;"{""onu_type"":""HG260""}";15;3;1047;11
169464;7;139.9;527;8.0;"{""interface"":""gpon-onu_1\/12\/13:17"",""onu_type"":""ZTE-F601\r"",""state"":""DyingGasp"",""distance"":""455m""}";8;2;890;9
169468;4;139.9;527;8.0;"{""interface"":""gpon-onu_1\/3\/2:80"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""968m"",""ont_rx_power"":-25.079,""rx_signal"":-21.25}";6;1;890;11
169471;4;169.9;450;8.0;"";19;2;805;9
169472;4;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";19;2;805;9
169474;14;139.9;527;8.0;"";40;3;890;9
169479;4;139.9;527;8.0;"";7;1;890;11
169482;4;119.9;1001;8.0;"{""onu_type"":""HG260""}";7;2;805;11
169484;7;139.9;527;8.0;"";10;3;890;9
169486;4;139.9;532;8.0;"";1;1;805;9
169488;4;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";15;1;1047;11
169489;4;119.9;1081;8.0;"{""onu_type"":""HG260""}";9;1;805;11
169493;4;139.9;528;8.0;"";11;2;805;9
169495;4;139.9;527;8.0;"";4;2;890;11
169496;7;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";27;3;1047;9
169498;4;119.9;1081;8.0;"";4;1;805;9
169499;7;139.9;527;8.0;"";15;2;805;11
169501;4;139.9;4286;8.0;"";10;1;948;11
169502;7;139.9;4323;8.0;"{""interface"":""gpon-onu_1\/7\/6:28"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""9319m""}";13;4;1122;11
169503;7;119.9;4290;8.0;"{""interface"":""gpon-onu_1\/2\/13:28"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""2790m""}";5;1;1122;11
169504;5;119.9;1045;8.0;"[]";28;4;947;9
169505;4;109.9;430;8.0;"{""interface"":""gpon-onu_1\/4\/2:27"",""onu_type"":""F670LV1.1.01\r"",""state"":""DyingGasp"",""distance"":""2577m"",""ont_rx_power"":0,""rx_signal"":0}";8;1;890;13
169510;7;109.9;430;8.0;"";14;1;890;9
169511;4;139.9;527;8.0;"";7;1;890;9
169512;6;119.9;1045;8.0;"{""onu_type"":""5506-01-A1""}";7;3;947;9
169513;5;139.9;527;8.0;"";7;1;805;9
169514;4;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";15;4;1047;9
169518;6;139.9;629;8.0;"";16;3;1122;9
169522;4;119.9;1081;8.0;"{""model"":""5506-01-A1""}";25;1;805;13
169530;7;139.9;527;8.0;"";0;0;890;9
169531;4;119.9;1081;8.0;"";12;1;805;9
169532;4;139.9;527;8.0;"";3;1;890;11
169534;4;139.9;534;8.0;"";3;2;805;9
169535;4;79.9;628;8.0;"{""model"":""5506-01-A1""}";12;2;947;11
169538;9;139.9;527;8.0;"";8;2;890;9
169539;4;139.9;629;8.0;"{""interface"":""gpon-onu_1\/8\/13:28"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""9286m""}";7;1;1122;11
169543;5;139.9;4204;8.0;"";4;1;805;11
169546;4;139.9;527;8.0;"{""interface"":""gpon-onu_1\/8\/16:96"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""1891m"",""ont_rx_power"":-30.457,""rx_signal"":-25.376}";12;2;890;11
169549;4;119.9;1283;8.0;"{""onu_type"":""5506-01-B1""}";17;3;1047;11
169550;4;109.9;4295;8.0;"{""interface"":""gpon-onu_1\/12\/14:62"",""onu_type"":""ZTE-F601V6.0\r"",""state"":""working"",""distance"":""665m""}";22;1;805;95
169554;4;119.9;1283;8.0;"{""onu_type"":""5506-01-B1""}";12;2;1047;11
169556;5;139.9;4204;8.0;"";13;6;805;11
169557;5;139.9;532;8.0;"";6;2;805;9
169561;4;139.9;527;8.0;"";29;3;890;9
169563;4;99.9;1043;8.0;"{""onu_type"":""5506-01-B1""}";9;1;1047;11
169565;5;139.9;527;8.0;"";19;2;890;9
169576;9;139.9;629;8.0;"";5;2;805;9
169577;5;109.9;430;8.0;"";5;1;890;9
169579;7;139.9;534;8.0;"";33;2;805;13
169580;4;139.9;4204;8.0;"{""interface"":""gpon-onu_1\/3\/10:25"",""onu_type"":""ZTE-F601V6.0\r\r"",""state"":""working"",""distance"":""7097m""}";5;3;805;11
169581;5;139.9;4286;8.0;"{""interface"":""gpon-onu_1\/1\/6:14"",""onu_type"":""ZTE-F680\r"",""state"":""working"",""distance"":""2067m"",""ont_rx_power"":-23.01,""rx_signal"":-19.24}";11;3;890;11
169584;4;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";15;2;1047;11
169585;4;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";31;2;1047;95
169587;7;139.9;4323;8.0;"[]";23;4;1122;11
169588;4;119.9;1045;8.0;"[]";37;1;947;14
169590;9;119.9;4292;8.0;"{""onu_type"":""AN5506-01-A1""}";2;2;805;11
169591;9;119.9;4292;8.0;"{""onu_type"":""AN5506-01-A1""}";4;1;805;11
169592;4;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";9;2;805;11
169593;4;139.9;4286;8.0;"";16;6;890;11
169595;4;119.9;1283;8.0;"{""onu_type"":""HG260""}";37;2;1047;14
169603;5;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";24;3;805;9
169604;9;119.9;2007;8.0;"{""interface"":""gpon-onu_1\/3\/2:100"",""onu_type"":""BRIGDE\r"",""state"":""working"",""distance"":""2072m""}";25;7;1122;11
169606;4;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";6;1;805;11
169608;5;119.9;2007;8.0;"[]";18;1;947;11
169613;4;119.9;1283;8.0;"";8;3;1047;9
169618;7;139.9;527;8.0;"";6;2;890;9
169619;5;139.9;629;8.0;"[]";27;3;1015;9
169622;5;119.9;2007;8.0;"{""onu_type"":""5506-01-B1""}";5;1;1047;11
169624;5;139.9;528;8.0;"";5;2;805;9
169626;4;119.9;1283;8.0;"{""onu_type"":""HG260""}";9;1;1047;11
169631;4;99.9;1042;8.0;"{""onu_type"":""5506-01-A1""}";4;1;805;11
169639;4;169.9;446;8.0;"";7;1;948;9
169642;5;139.9;4323;8.0;"{""interface"":""gpon-onu_1\/8\/11:12"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1332m""}";20;2;1122;11
169645;4;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";8;1;805;11
169646;5;99.9;1043;8.0;"";5;1;1047;9
169650;4;139.9;695;8.0;"";26;4;805;9
169660;7;119.9;2007;8.0;"{""onu_type"":""5506-01-A1""}";7;1;1047;11
169665;9;139.9;695;8.0;"";6;3;805;9
169675;7;119.9;1283;8.0;"";7;1;805;9
169684;6;139.9;629;8.0;"";13;5;1122;9
169685;7;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";13;3;1047;9
169686;4;139.9;4286;8.0;"{""interface"":""gpon-onu_1\/2\/1:13"",""onu_type"":""ZTE-F670L\r"",""state"":""OffLine"",""distance"":""N\/A"",""ont_rx_power"":0,""rx_signal"":0}";3;1;890;11
169689;5;139.9;695;8.0;"";8;3;805;9
169690;7;139.9;629;8.0;"[]";8;2;1122;9
169693;7;139.9;527;8.0;"";11;3;890;11
169701;5;83.8;2290;8.0;"";5;1;948;14
169707;9;119.9;1001;8.0;"[]";32;2;947;14
169709;4;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";11;2;1047;11
169711;4;119.9;1283;8.0;"{""onu_type"":""HG260""}";10;2;1047;11
169718;14;0.0;1000;8.0;"{""onu_type"":""5506-SFU""}";3;2;805;11
169719;4;139.9;629;8.0;"";4;1;1122;9
169721;14;0.0;1042;8.0;"{""onu_type"":""5506-SFU""}";4;3;805;11
169731;5;139.9;527;8.0;"";8;2;948;9
169733;9;99.9;4203;8.0;"{""onu_type"":""5506-01-A1""}";13;3;805;11
169745;5;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";6;4;1047;9
169747;7;139.9;527;8.0;"";2;1;890;11
169751;5;139.9;527;8.0;"";3;1;890;11
169753;4;139.9;4286;8.0;"";3;1;890;11
169754;6;139.9;629;8.0;"";11;3;1122;9
169756;5;139.9;629;8.0;"";6;3;1122;9
169763;6;119.9;2007;8.0;"{""onu_type"":""5506-01-A1""}";4;1;1047;11
169766;7;139.9;527;8.0;"{""interface"":""gpon-onu_1\/2\/13:53"",""onu_type"":""F670LV1.1.01\r"",""state"":""DyingGasp"",""distance"":""2019m"",""ont_rx_power"":0,""rx_signal"":0}";24;2;890;9
169767;5;99.9;2050;8.0;"{""onu_type"":""5506-01-B1""}";21;1;1047;11
169771;4;139.9;4286;7.0;"";4;1;948;11
169774;4;119.9;655;8.0;"{""interface"":""gpon-onu_1\/2\/1:87"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1378m"",""ont_rx_power"":-26.382,""rx_signal"":-23.46}";4;1;805;11
169783;4;139.9;527;8.0;"";5;2;890;9
169784;7;169.9;442;8.0;"";4;2;890;9
169792;6;119.9;2007;8.0;"[]";12;1;947;11
169793;4;119.9;1283;8.0;"{""onu_type"":""HG260""}";14;3;1047;11
169794;10;139.9;629;8.0;"[]";11;3;1015;9
169798;7;119.9;1081;8.0;"";20;4;805;9
169799;5;139.9;4326;5.0;"";20;2;805;11
169802;5;139.9;4372;8.0;"";14;2;805;11
169803;5;119.9;1081;8.0;"";18;1;805;9
169805;4;119.9;1081;8.0;"";21;3;805;9
169807;4;119.9;1045;8.0;"";2;1;1015;9
169808;5;139.9;629;8.0;"{""onu_type"":""AN5506-01-A1""}";25;3;1122;14
169811;4;139.9;527;8.0;"";2;1;890;9
169813;9;139.9;4323;8.0;"[]";9;2;1122;11
169815;5;119.9;520;8.0;"";6;3;890;9
169817;4;139.9;527;8.0;"{""interface"":""gpon-onu_1\/8\/14:34"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""5610m"",""ont_rx_power"":-23.716,""rx_signal"":-18.508}";2;1;890;11
169821;4;139.9;527;8.0;"";5;1;890;9
169822;4;139.9;4204;8.0;"";7;2;805;11
169827;5;139.9;527;8.0;"{""interface"":""gpon-onu_1\/8\/12:20"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""3848m"",""ont_rx_power"":-24.969,""rx_signal"":-21.872}";4;2;890;11
169828;6;119.9;4205;8.0;"{""onu_type"":""5506-01-A1""}";7;1;805;11
169829;4;119.9;4285;8.0;"{""interface"":""gpon-onu_1\/2\/10:61"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""3064m"",""ont_rx_power"":-24.912,""rx_signal"":-22.292}";3;2;890;11
169831;5;139.9;527;8.0;"";4;2;890;9
169836;5;139.9;528;8.0;"";11;2;805;9
169839;6;139.9;4204;8.0;"{""onu_type"":""AN5506-SFU""}";27;4;805;11
169843;4;139.9;532;8.0;"";6;2;805;9
169846;9;139.9;4286;8.0;"{""interface"":""gpon-onu_1\/2\/2:17"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""848m"",""ont_rx_power"":-21.938,""rx_signal"":-18.634}";11;1;890;11
169847;5;119.9;4292;8.0;"";17;1;805;11
169848;5;119.9;4285;8.0;"";11;2;890;11
169850;7;139.9;4204;8.0;"";14;1;805;11
169851;7;19.9;507;7.0;"";7;1;805;9
169853;5;139.9;4204;8.0;"";4;2;805;9
169854;4;119.9;628;8.0;"{""onu_type"":""AN5506-01-A1""}";2;2;1122;11
169855;4;139.9;695;8.0;"{""onu_type"":""AN5506-01-A1""}";6;1;805;11
169857;5;139.9;527;8.0;"";18;1;890;11
169859;4;119.9;628;8.0;"{""interface"":""gpon-onu_1\/5\/11:69"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""7374m""}";6;2;1122;11
169863;5;99.9;1043;7.0;"";15;3;1047;9
169864;5;139.9;527;8.0;"";8;2;890;9
169865;10;119.9;1081;8.0;"{""onu_type"":""HG260""}";6;1;805;9
169867;4;139.9;629;8.0;"";5;2;1122;9
169868;4;119.9;655;8.0;"{""interface"":""gpon-onu_1\/4\/7:6"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""2289m"",""ont_rx_power"":-18.26,""rx_signal"":-15.622}";6;1;805;11
169870;9;139.9;629;8.0;"";12;3;1122;9
169872;6;139.9;4372;8.0;"{""interface"":""gpon-onu_1\/2\/7:12"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1319m"",""ont_rx_power"":-8.029,""rx_signal"":-19.13}";21;2;805;11
169876;7;139.9;629;8.0;"";19;3;1122;9
169882;4;119.9;1081;8.0;"";15;4;805;9
169883;4;119.9;1283;8.0;"{""onu_type"":""5506-01-A1""}";4;1;1047;11
169884;5;119.9;4205;8.0;"{""onu_type"":""5506-01-A1""}";14;1;805;11
169889;7;139.9;527;8.0;"";16;2;890;9
169892;4;119.9;1001;8.0;"{""onu_type"":""5506-01-B1""}";24;3;1047;9
169894;7;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";9;1;805;9
169895;4;119.9;1001;8.0;"{""onu_type"":""HG260""}";12;1;805;11
169897;9;169.9;696;8.0;"";29;1;1122;9
169899;5;119.9;2007;8.0;"{""onu_type"":""5506-01-B1""}";14;2;1047;11
169904;5;139.9;629;8.0;"";8;2;1122;9
169914;4;139.9;4323;8.0;"{""interface"":""gpon-onu_1\/3\/7:96"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""4871m""}";8;2;1122;11
169917;5;169.9;442;8.0;"";10;2;890;9
169919;5;119.9;1283;8.0;"";6;1;1047;9
169921;4;139.9;629;8.0;"";8;1;947;9
169922;4;119.9;1283;8.0;"";3;1;1047;9
169924;4;139.9;695;8.0;"{""onu_type"":""AN5506-01-A1""}";6;2;805;11
169926;7;119.9;4285;8.0;"{""interface"":""gpon-onu_1\/4\/8:64"",""onu_type"":""F670LV1.1.01\r"",""state"":""LOS"",""distance"":""2886m"",""ont_rx_power"":0,""rx_signal"":0}";17;6;890;11
169927;5;139.9;532;8.0;"";12;3;805;9
169928;5;99.9;2050;8.0;"{""onu_type"":""HG260""}";17;1;1047;11
169929;9;119.9;4292;8.0;"{""interface"":""gpon-onu_1\/3\/9:3"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3807m"",""ont_rx_power"":-24.868,""rx_signal"":-26.98}";5;1;805;11
169932;7;139.9;695;8.0;"";8;2;805;9
169933;4;139.9;4204;8.0;"";1;1;805;11
169936;4;139.9;527;8.0;"";19;2;890;9
169938;7;139.9;527;8.0;"";5;1;890;11
169940;4;139.9;629;8.0;"";3;1;1122;9
169941;5;119.9;4285;8.0;"";5;1;890;11
169943;4;139.9;4204;8.0;"";28;1;805;95
169946;5;119.9;4290;8.0;"{""onu_type"":""AN5506-SFU""}";9;2;1122;11
169947;7;139.9;527;8.0;"";8;1;890;14
169948;5;119.9;1081;8.0;"";12;2;805;9
169949;6;119.9;1045;8.0;"{""onu_type"":""5506-SFU""}";16;3;947;9
169950;4;139.9;4204;8.0;"";3;1;805;9
169951;7;119.9;1081;8.0;"";19;2;947;9
169952;4;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";17;1;805;13
169953;4;139.9;527;8.0;"";9;3;890;9
169955;4;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";4;1;805;11
169960;7;139.9;527;8.0;"{""interface"":""gpon-onu_1\/4\/4:53"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1039m"",""ont_rx_power"":-24.179,""rx_signal"":-21.73}";6;1;890;11
169961;4;139.9;629;8.0;"{""onu_type"":""AN5506-01-A1""}";22;3;1122;11
169963;4;139.9;532;8.0;"";5;3;805;9
169964;14;119.9;1081;7.0;"";30;2;805;9
169965;4;119.9;628;8.0;"";17;5;805;9
169967;5;119.9;1283;8.0;"{""model"":""5506-01-A1""}";5;2;1047;9
169968;5;139.9;527;8.0;"{""interface"":""gpon-onu_1\/2\/13:55"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2012m"",""ont_rx_power"":-27.998,""rx_signal"":-27.448}";8;3;890;11
169969;4;139.9;695;8.0;"";11;5;805;9
169971;4;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";8;3;805;11
169972;4;139.9;527;8.0;"";3;1;890;11
169975;5;119.9;4285;8.0;"";4;3;890;11
169976;5;139.9;4372;8.0;"{""interface"":""gpon-onu_1\/2\/3:12"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1376m"",""ont_rx_power"":-23.458,""rx_signal"":-19.352}";6;1;805;11
169977;5;169.9;4343;8.0;"{""interface"":""gpon-onu_1\/2\/10:63"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""2846m""}";7;1;1052;11
169980;5;99.9;2050;8.0;"{""temperature"":""33.39"",""voltage"":""3.43"",""rx_signal"":""-21.54"",""tx_signal"":""-26.77"",""model"":""5506-01-A1""}";13;3;1047;11
169982;4;139.9;629;8.0;"";10;2;1122;9
169984;5;119.9;628;8.0;"";72;4;1122;9
169986;7;119.9;2007;8.0;"{""onu_type"":""5506-01-B1""}";6;2;1047;11
169990;4;139.9;629;8.0;"";7;3;1122;9
169992;6;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";11;2;805;9
169996;5;119.9;4285;8.0;"{""interface"":""gpon-onu_1\/3\/13:3"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""5810m"",""ont_rx_power"":-28.386,""rx_signal"":-24.202}";1;1;890;11
169997;5;139.9;4286;8.0;"";7;1;890;11
169998;5;119.9;4285;8.0;"{""interface"":""gpon-onu_1\/3\/6:35"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2723m"",""ont_rx_power"":-24.914,""rx_signal"":-21.308}";7;5;890;11
170000;4;139.9;629;8.0;"";6;1;1015;9
170002;7;139.9;527;8.0;"";32;3;890;95
170003;9;119.9;1283;8.0;"{""onu_type"":""HG260""}";30;2;1047;11
170004;4;139.9;695;8.0;"";41;8;805;9
170007;5;139.9;4326;8.0;"{""interface"":""gpon-onu_1\/2\/3:105"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3189m"",""ont_rx_power"":-28.07,""rx_signal"":-26.192}";14;2;805;11
170008;7;139.9;528;8.0;"";10;2;805;9
170009;4;139.9;527;8.0;"";16;1;890;9
170011;6;99.9;1043;8.0;"{""onu_type"":""5506-01-B1""}";9;2;1047;9
170013;4;139.9;629;8.0;"{""interface"":""gpon-onu_1\/9\/9:27"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3947m""}";13;4;1122;9
170014;4;139.9;527;8.0;"";12;3;890;9
170015;4;119.9;1081;8.0;"{""onu_type"":""5506-01-A1""}";21;3;947;14
170021;4;139.9;4323;8.0;"";15;1;1122;9
170022;5;139.9;4286;8.0;"";11;1;890;9
170023;4;139.9;527;8.0;"{""interface"":""gpon-onu_1\/3\/2:48"",""onu_type"":""ZTE-F670L\r\r"",""state"":""OffLine"",""distance"":""N\/A""}";8;1;890;11
170026;5;139.9;527;8.0;"{""interface"":""gpon-onu_1\/5\/13:20"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""6093m"",""ont_rx_power"":-26.737,""rx_signal"":-22.598}";3;1;890;11
170027;5;99.9;2050;8.0;"{""onu_type"":""HG260""}";8;1;1047;11
170030;4;139.9;527;8.0;"";21;2;890;9
170034;6;119.9;2007;8.0;"{""onu_type"":""5506-01-B1""}";18;2;1047;11
170035;5;119.9;4205;8.0;"{""onu_type"":""5506-01-A1""}";9;2;805;11
170038;5;119.9;4205;8.0;"{""onu_type"":""HG260""}";27;3;805;11
170041;4;119.9;1045;8.0;"{""onu_type"":""5506-SFU""}";33;2;947;11
170042;7;119.9;1283;8.0;"";8;3;805;9
170045;6;119.9;1045;8.0;"{""onu_type"":""5506-01-A1""}";10;2;947;9
170048;6;139.9;629;8.0;"[]";8;2;1015;9
170052;4;139.9;695;8.0;"";30;2;805;9
170054;5;129.9;1299;8.0;"";2;1;805;9
170056;4;139.9;527;8.0;"";11;2;890;11
170057;9;139.9;695;8.0;"";12;2;805;9
170058;5;119.9;655;8.0;"";18;2;805;9
170059;4;119.9;1081;8.0;"";12;2;805;9
170061;5;169.9;442;8.0;"";11;2;890;9
170068;5;139.9;527;8.0;"";23;1;890;9
170070;9;139.9;527;8.0;"";8;2;805;9
170075;7;139.9;629;8.0;"";5;2;1122;9
170078;4;119.9;1283;8.0;"{""model"":""5506-01-A1""}";9;1;1047;13
170080;4;99.9;1044;8.0;"{""onu_type"":""5506-01-A1""}";5;2;947;9
170082;4;119.9;4285;8.0;"";10;1;890;11
170083;5;119.9;520;8.0;"";10;3;890;9
170086;6;119.9;2007;8.0;"{""onu_type"":""unKnown""}";16;2;1047;11
170089;5;119.9;2007;8.0;"{""onu_type"":""HG260""}";11;2;1047;11
170092;6;139.9;629;8.0;"";9;1;1122;9
170093;7;119.9;1045;8.0;"[]";12;3;1015;9
170101;5;139.9;629;8.0;"";11;2;1122;9
170103;5;119.9;1081;8.0;"";10;1;805;9
170104;4;119.9;1283;8.0;"{""onu_type"":""5506-01-B1""}";18;1;1047;11
170105;7;119.9;1081;8.0;"";21;4;805;9
170107;5;119.9;4285;8.0;"{""interface"":""gpon-onu_1\/2\/11:73"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2901m"",""ont_rx_power"":-27.153,""rx_signal"":-21.74}";2;2;890;11
170108;4;139.9;533;8.0;"{""interface"":""gpon-onu_1\/4\/10:88"",""onu_type"":""ZTE-F670L\r"",""state"":""OffLine"",""distance"":""N\/A"",""ont_rx_power"":0,""rx_signal"":0}";34;1;890;95
170109;6;99.9;4344;8.0;"{""interface"":""gpon-onu_1\/6\/10:7"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""4913m"",""ont_rx_power"":-23.155,""rx_signal"":-19.202}";4;2;805;11
170110;14;139.9;4326;8.0;"{""interface"":""gpon-onu_1\/2\/2:27"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""4765m""}";20;2;805;11
